二筛排名,代码,行业,二筛总分,优先级,异常惩罚,PE_TTM,距52周高点跌幅_%,营收5年CAGR_%,净利润5年CAGR_%,已在Watchlist,量化警示,52周高点,营收3年CAGR_%,净利润3年CAGR_%,经营现金流3年CAGR_%,应收账款3年CAGR_%,库存3年CAGR_%,毛利率_%,净利率_%,ROE_%,ROA_%,资产负债率_%,长期债务权益比,利息保障倍数,流动比率,总资产周转率,FCF净利润转化率,股数3年CAGR_%,经营现金流_原始值
320,HD,Consumer Cyclical,27.1,C-暂缓,14.0,25.081486,17.25,1.52,-6.11,否,ROE>40%；应收增速>营收,426.75,1.52,-6.11,3.76,21.25,1.23,33.32,8.6,110.48,14.07,62.18,5.1,8.71,1.06,1.64,0.89,-0.68,16325000000.0
321,SQM,Basic Materials,26.9,C-暂缓,8.0,24.507952,28.52,-24.68,-46.8,否,应收增速>营收,98.0,-24.68,-46.8,,-16.37,0.36,29.56,12.85,10.33,4.52,32.6,0.83,6.35,3.27,0.35,0.74,0.0,
322,NKE,Consumer Cyclical,26.8,C-暂缓,18.0,20.214286,47.05,-3.24,-15.05,否,应收增速>营收；经营现金流3Y为负,80.17,-3.24,-15.05,-21.11,12.81,-3.91,42.91,6.7,20.91,8.29,28.72,0.74,,1.96,1.24,0.7,-1.07,2868000000.0
323,CALM,Consumer Defensive,26.5,C-暂缓,18.0,12.921569,27.06,-2.55,-25.24,否,应收增速>营收；经营现金流3Y为负,117.45,-2.55,-25.24,-17.78,7.08,9.68,23.08,10.88,12.03,10.23,0.05,0.0,560.06,7.7,0.94,1.04,-1.38,479753000.0
324,FBIN,Industrials,25.2,C-暂缓,10.0,23.219443,19.36,-1.87,-24.22,否,经营现金流3Y为负,64.84,-1.87,-24.22,-5.45,-0.56,0.12,44.57,6.69,12.51,4.57,42.77,1.17,4.52,1.84,0.68,1.23,-2.15,478600000.0
325,RRC,Energy,25.1,C-暂缓,18.0,10.543269,21.05,-17.55,-17.77,否,应收增速>营收；经营现金流3Y为负,48.31,-17.55,-17.77,-14.36,-9.32,,37.03,22.02,15.24,8.91,18.49,0.32,8.93,0.67,0.4,0.81,-0.48,1171324000.0
326,LEN,Consumer Cyclical,25.0,C-暂缓,18.0,13.68897,39.07,0.51,-23.35,否,经营现金流3Y为负；FCF/NI<70%,144.24,0.51,-23.35,-59.51,-2.9,-16.17,9.91,6.08,9.46,5.49,17.06,0.27,,10.7,0.9,0.01,-5.19,216812000.0
327,CXT,Industrials,24.5,C-暂缓,18.0,23.487528,24.1,7.33,-10.87,否,应收增速>营收；经营现金流3Y为负,69.0,7.33,-10.87,-7.59,19.7,5.2,42.48,8.76,11.58,5.27,38.82,0.97,4.0,1.5,0.6,1.37,0.42,241500000.0
328,MFP,Industrials,24.3,C-暂缓,18.0,24.891954,76.67,6.0,-48.03,否,应收增速>营收；经营现金流3Y为负,200.0,6.0,-48.03,-4.7,22.63,27.61,36.2,3.81,3.06,2.37,2.59,0.04,,1.93,0.62,1.85,0.0,101638000.0
329,SIMO,Technology,23.5,C-暂缓,18.0,28.893432,30.52,-2.17,-10.75,否,经营现金流3Y为负；FCF/NI<70%,355.0,-2.17,-10.75,-9.9,0.87,13.57,48.27,13.85,14.76,10.88,0.21,0.0,,2.78,0.79,0.05,0.51,61360000.0
330,AVNT,Basic Materials,23.0,C-暂缓,10.0,22.071239,15.45,-1.36,-51.16,否,经营现金流3Y为负,44.85,-1.36,-51.16,-8.86,-0.43,-0.49,31.15,2.51,3.45,1.38,33.2,0.84,2.13,1.66,0.55,2.38,0.24,301600000.0
331,BSBR,Financial Services,22.5,C-暂缓,18.0,16.734104,20.9,2.64,-3.68,否,经营现金流3Y为负；FCF/NI<70%,7.32,2.64,-3.68,-10.0,,,nan,27.35,10.2,1.02,2.21,0.22,,,0.04,0.1,0.16,4992175000.0
332,NTR,Basic Materials,22.5,C-暂缓,10.0,13.581872,21.6,-10.8,-33.36,否,经营现金流3Y为负,85.36,-10.8,-33.36,-20.94,-3.17,-2.95,31.05,8.43,8.95,4.35,22.98,0.47,5.18,1.34,0.52,0.88,-1.69,4007000000.0
333,CENX,Basic Materials,22.4,C-暂缓,14.0,13.958333,33.41,-3.09,nan,否,应收增速>营收；股数膨胀>2%,70.43,-3.09,nan,92.59,17.99,9.22,10.14,1.65,5.19,1.9,24.16,0.68,1.06,1.97,1.15,2.03,2.34,185000000.0
334,LAZ,Financial Services,22.3,C-暂缓,16.0,21.547691,25.53,3.67,-12.83,否,经营现金流3Y为负；股数膨胀>2%,58.75,3.67,-12.83,-14.61,11.21,,33.75,7.52,27.11,4.87,43.99,2.49,4.74,3.14,0.65,2.06,2.99,519325000.0
335,AA,Basic Materials,21.6,C-暂缓,22.0,9.886153,43.48,1.01,nan,否,应收增速>营收；FCF/NI<70%；股数膨胀>2%,84.38,1.01,nan,12.97,11.0,-3.56,16.94,9.02,18.91,7.66,16.78,0.44,7.73,1.44,0.85,0.49,14.13,1185000000.0
336,AMKR,Technology,21.5,C-暂缓,18.0,24.152466,44.29,-1.84,-21.26,否,经营现金流3Y为负；FCF/NI<70%,96.68,-1.84,-21.26,-0.1,-0.26,-11.41,13.99,5.57,8.36,4.96,19.19,0.35,6.89,2.27,0.89,0.51,0.3,1095606000.0
337,ICL,Basic Materials,20.8,C-暂缓,10.0,25.862282,24.96,-10.61,-52.87,否,经营现金流3Y为负,6.97,-10.61,-52.87,-20.87,-4.82,-3.23,30.56,3.16,3.78,1.9,22.2,0.46,3.98,1.33,0.6,1.03,0.04,1056000000.0
338,OXY,Energy,20.6,C-暂缓,16.0,13.44861,20.22,-16.16,-44.08,否,经营现金流3Y为负；股数膨胀>2%,67.45,-16.16,-44.08,-14.43,-15.59,-3.98,34.93,10.77,6.46,2.74,27.74,0.65,3.83,0.94,0.25,1.76,3.1,10532000000.0
339,LCII,Consumer Cyclical,20.4,C-暂缓,18.0,13.133578,32.88,-7.49,-21.89,否,应收增速>营收；经营现金流3Y为负,159.66,-7.49,-21.89,-18.1,4.35,-7.72,23.78,4.57,13.83,6.2,38.9,0.91,8.14,2.85,1.36,1.48,-1.31,330976000.0
340,CEG,Utilities,19.8,C-暂缓,16.0,22.642269,35.76,1.47,nan,否,应收增速>营收；FCF/NI<70%,412.7,1.47,nan,nan,11.43,4.87,18.38,9.08,15.97,4.21,15.71,0.62,7.87,1.53,0.46,0.56,-1.52,4237000000.0
341,AR,Energy,19.6,C-暂缓,18.0,9.838822,24.96,-15.47,-30.28,否,应收增速>营收；经营现金流3Y为负,45.75,-15.47,-30.28,-18.85,-1.64,,22.1,12.65,8.4,4.83,26.62,0.47,11.64,0.55,0.38,1.96,1.23,1630930000.0
342,ABG,Consumer Cyclical,19.2,C-暂缓,8.0,8.209291,16.67,5.26,-20.98,否,应收增速>营收,263.38,5.26,-20.98,3.66,28.43,30.58,17.07,2.73,12.64,4.48,52.53,1.57,3.38,0.95,1.64,1.16,-3.76,775200000.0
343,GPK,Consumer Cyclical,19.2,C-暂缓,18.0,18.202733,49.3,-2.99,-5.25,否,经营现金流3Y为负；FCF/NI<70%,23.47,-2.99,-5.25,-8.28,-9.8,3.22,18.59,5.15,13.31,3.87,47.88,1.69,3.65,1.3,0.75,-0.18,-1.32,841000000.0
344,WDC,Technology,16.9,C-暂缓,31.0,28.298019,35.09,-20.28,6.38,否,利润增长显著快于营收；经营现金流3Y为负；FCF/NI<70%；股数膨胀>2%,799.87,-20.28,6.38,-3.47,-19.08,-29.2,38.78,19.55,33.59,9.75,33.65,0.85,4.17,1.08,0.5,0.69,3.28,1691000000.0
345,PATK,Consumer Cyclical,16.8,C-暂缓,18.0,20.836238,41.04,-6.81,-25.62,否,应收增速>营收；经营现金流3Y为负,148.5,-6.81,-25.62,-7.17,5.97,-3.76,23.11,3.42,11.4,4.43,48.53,1.26,3.38,2.51,1.3,1.79,-0.09,329414000.0
346,CDW,Technology,15.1,C-暂缓,24.0,17.046944,18.33,-1.89,-1.45,否,ROE>40%；应收增速>营收；经营现金流3Y为负,171.55,-1.89,-1.45,-3.37,12.26,-11.04,21.73,4.76,40.93,6.95,36.11,2.22,7.28,1.18,1.46,1.02,-1.52,1205200000.0
347,NGG,Utilities,15.1,C-暂缓,22.0,18.644568,15.19,-6.53,-25.37,否,应收增速>营收；FCF/NI<70%；股数膨胀>2%,94.64,-6.53,-25.37,4.31,6.17,-13.91,79.76,18.32,8.25,3.01,43.18,1.19,3.54,0.76,0.16,-0.85,7.53,7829000000.0
348,ANDE,Consumer Defensive,12.6,C-暂缓,18.0,13.565726,15.05,-14.03,-9.95,否,经营现金流3Y为负；FCF/NI<70%,82.11,-14.03,-9.95,-14.89,-19.46,-7.62,6.48,0.87,7.69,2.44,25.43,0.76,4.0,1.41,2.81,-0.59,0.22,176998000.0
349,RITM,Real Estate,11.5,C-暂缓,22.0,16.880881,20.72,-6.84,-10.63,否,应收增速>营收；FCF/NI<70%；股数膨胀>2%,12.74,-6.84,-10.63,nan,40.76,,nan,23.73,8.08,1.38,67.13,4.23,,,0.06,-1.9,5.48,-1292051000.0
350,WHR,Consumer Cyclical,9.6,C-暂缓,18.0,15.433743,53.2,-7.67,nan,否,经营现金流3Y为负；FCF/NI<70%,96.57,-7.67,nan,-30.33,-6.38,3.36,15.37,2.05,11.67,1.97,44.93,2.64,2.51,0.76,0.96,0.25,1.31,470000000.0
351,HE,Utilities,6.9,C-暂缓,24.0,17.123148,27.56,-3.37,-19.61,否,经营现金流3Y为负；FCF/NI<70%；股数膨胀>2%,17.38,-3.37,-19.61,-4.89,-1.34,,7.62,4.09,7.86,1.41,33.16,1.84,2.5,1.32,0.35,0.39,16.39,391073000.0
352,WH,Consumer Cyclical,6.8,C-暂缓,24.0,27.81874,16.75,-1.56,-18.38,否,ROE>40%；应收增速>营收；经营现金流3Y为负,91.44,-1.56,-18.38,-2.75,7.54,,57.03,13.51,41.24,4.59,61.29,5.48,2.79,0.86,0.34,1.66,-4.44,367000000.0
353,ASO,Consumer Cyclical,6.7,C-暂缓,26.0,8.427045,23.34,-1.81,-15.66,否,应收增速>营收；经营现金流3Y为负；FCF/NI<70%,62.45,-1.81,-15.66,-7.65,28.18,5.42,34.78,6.22,17.35,7.4,35.86,0.87,14.42,1.89,1.19,0.59,-5.4,434798000.0
354,BG,Consumer Defensive,5.1,C-暂缓,22.0,20.800956,20.95,1.51,-20.27,否,应收增速>营收；FCF/NI<70%；股数膨胀>2%,134.87,1.51,-20.27,nan,11.01,16.22,4.85,1.16,5.13,2.35,35.61,1.0,2.81,1.61,2.03,-1.08,8.86,844000000.0
355,PKX,Basic Materials,1.8,C-暂缓,26.0,27.643794,40.7,-6.72,-39.75,否,应收增速>营收；经营现金流3Y为负；FCF/NI<70%,92.4,-6.72,-39.75,-9.59,5.23,-5.21,7.45,1.0,1.24,0.66,28.33,0.54,2.04,1.89,0.66,-2.42,-0.1,4571910000000.0
356,AQN,Utilities,0,C-暂缓,24.0,27.762408,18.85,-4.17,nan,否,经营现金流3Y为负；FCF/NI<70%；股数膨胀>2%,7.11,-4.17,nan,-1.39,-0.75,0.23,73.71,7.43,3.9,1.16,46.21,1.41,1.67,1.0,0.16,-0.99,3.97,593600000.0
