代码,行业,最新价,流通市值_亿美元,PE_TTM,距52周高点跌幅_%,52周高点,营收5年CAGR_%,净利润5年CAGR_%,最新季度营收同比_%,最新季度净利润同比_%,营业利润占比_%,ROE_%,资产负债率_%,经营现金流_原始值,数据日期,待核验项,已在Watchlist
GFI,Basic Materials,37.29,333.44,9.457825,39.5,61.64,26.86,71.2,,,,42.3,21.16,3772200000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GILD,Healthcare,131.76,1631.4,17.919887,16.23,157.29,2.57,22.83,,,,37.49,42.25,10019000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GMAB,Healthcare,29.26,177.61,22.320424,17.41,35.43,21.23,7.06,,,,16.47,42.15,1186000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GME,Consumer Cyclical,19.01,77.75,14.158968,32.35,28.1,-15.08,nan,,,,7.68,41.99,614800000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GNTX,Consumer Cyclical,24.12,50.65,12.812136,17.9,29.38,9.71,6.48,,,,15.47,0.13,587126291.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
RTO,Industrials,24.75,122.76,26.261201,28.61,34.67,15.4,18.74,,,,8.55,42.47,972000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SIMO,Technology,246.65,79.83,28.893432,30.52,355.0,-2.17,-10.75,,,,14.76,0.21,61360000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SITE,Industrials,101.97,41.49,27.936986,39.51,168.56,5.43,-14.79,,,,9.15,30.44,300500000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SM,Energy,29.02,68.92,12.244726,19.12,35.88,-2.12,-16.47,,,,13.47,29.34,2011000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SMCI,Technology,30.32,164.95,15.957895,48.42,58.78,61.71,54.36,,,,16.64,34.09,1659524000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SNEX,Financial Services,76.02,79.16,20.183312,19.69,94.66,26.09,13.88,,,,12.87,40.91,4388300000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SNN,Healthcare,30.13,125.04,20.48286,22.33,38.79,5.73,40.99,,,,11.82,31.82,1285000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SNY,Healthcare,42.78,937.74,22.945424,18.79,52.68,4.82,-2.27,,,,10.95,16.03,10750000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SOXX,,530.7,454.54,10.134506,19.09,655.95,,,,,,nan,,,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PIPR,Financial Services,76.18,51.41,17.66039,19.87,95.065,10.16,36.48,,,,20.52,4.49,586627000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
POOL,Industrials,206.63,72.69,19.042737,38.53,336.15,-5.05,-18.42,,,,34.29,42.33,365850000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
POST,Consumer Defensive,89.22,31.57,15.048635,23.93,117.28,11.72,-23.73,,,,8.94,56.92,998300000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PRIM,Industrials,83.4,44.41,18.41299,59.42,205.5,19.66,27.38,,,,16.35,21.57,470400000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PSI,,142.8,24.3,8.51253,24.54,189.24,,,,,,nan,,,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PTC,Technology,139.43,150.77,13.512052,35.94,217.64,12.32,32.85,,,,19.18,20.7,867696000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PTY,Financial Services,11.77,25.65,8.718519,19.88,14.69,nan,nan,,,,12.24,9.72,-108019000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PUK,Financial Services,27.95,350.91,9.104235,17.87,34.03,nan,nan,,,,19.77,2.49,2450000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
QGEN,Healthcare,41.95,86.31,21.62292,27.45,57.82,-0.81,0.13,,,,11.25,28.85,654326000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
STWD,Real Estate,16.21,56.64,17.087206,22.22,20.84,-16.98,-22.13,,,,6.06,20.9,977852000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TDW,Energy,77.36,35.51,15.666985,16.93,93.13,27.83,nan,,,,24.51,28.46,379108000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VC,Consumer Cyclical,104.33,27.51,19.476462,19.19,129.1,0.11,17.47,,,,12.82,12.73,410000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VFC,Consumer Cyclical,15.22,58.93,22.057971,31.66,22.27,-4.68,29.06,,,,13.78,53.64,671274000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VIST,Energy,64.04,58.37,8.551974,21.37,81.44,27.72,38.69,,,,28.63,46.37,796191000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VIV,Communication Services,12.2,42.82,15.287531,29.32,17.26,7.45,14.72,,,,8.98,15.89,20717402000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VNT,Technology,33.62,46.96,11.866055,30.25,48.2,-1.15,0.4,,,,32.64,48.88,511000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VRSK,Industrials,188.75,245.67,29.049322,31.66,276.19,7.16,-1.63,,,,293.95,79.1,1436000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VST,Utilities,140.58,441.42,23.731048,36.05,219.82,8.92,nan,,,,18.52,48.3,4070000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WDC,Technology,519.17,1749.6,28.298019,35.09,799.87,-20.28,6.38,,,,33.59,33.65,1691000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WF,Financial Services,69.8,156.35,8.19345,17.6,84.71,5.16,-0.66,,,,8.67,14.88,13642391000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WFRD,Energy,87.53,61.46,17.260133,22.64,113.15,4.33,154.98,,,,25.37,31.6,676000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WH,Consumer Cyclical,76.12,55.04,27.81874,16.75,91.44,-1.56,-18.38,,,,41.24,61.29,367000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TRU,Financial Services,79.97,151.98,21.100264,16.27,95.505,7.25,19.58,,,,10.26,46.42,987600000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TSCO,Consumer Cyclical,33.41,175.22,17.408005,46.88,62.89,3.0,0.23,,,,42.46,54.35,1635259000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TTD,Communication Services,18.96,79.25,21.372893,79.27,91.45,22.44,102.5,,,,17.84,7.09,992721000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TTEK,Industrials,34.29,87.44,20.601944,20.51,43.14,15.81,-1.99,,,,13.92,23.05,457685000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UBER,Technology,68.18,1388.71,16.853069,33.15,101.99,17.73,nan,,,,37.18,19.55,10099000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UFPI,Basic Materials,92.7,50.03,21.164384,21.44,118.0,-13.09,-24.78,,,,9.63,8.87,545737000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ULTA,Consumer Cyclical,539.47,231.0,20.238967,24.55,714.97,6.68,-2.45,,,,41.14,31.18,1502780000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UMC,Technology,19.29,418.01,18.544671,33.39,28.96,-5.19,-23.31,,,,11.03,10.54,99864187000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
USAC,Energy,25.71,22.46,26.186649,15.84,30.55,12.31,54.27,,,,,96.75,394262000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MDT,Healthcare,85.99,1099.74,23.053619,19.13,106.33,5.21,8.51,,,,9.71,30.06,7330000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NTR,Basic Materials,66.92,319.76,13.581872,21.6,85.36,-10.8,-33.36,,,,8.95,22.98,4007000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NU,Financial Services,14.48,539.81,22.340025,23.71,18.98,52.93,nan,,,,25.41,2.53,3500464000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NVO,Healthcare,44.53,1419.58,11.124035,30.6,64.16,20.43,22.65,,,,52.79,24.12,119102000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NVR,Consumer Cyclical,6365.78,160.18,16.436496,26.14,8618.28,-0.63,-8.09,,,,34.67,17.98,1121320000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OLED,Technology,85.93,37.36,20.73787,43.98,153.38,1.8,4.84,,,,13.75,0.98,210830000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OLLI,Consumer Defensive,78.4,47.4,19.401057,44.43,141.08,13.19,32.77,,,,12.74,23.21,296539000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OMAB,Industrials,109.61,37.04,17.048422,18.8,134.99,10.18,11.05,,,,47.44,43.92,7445948000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ONDS,Technology,8.87,47.28,20.625739,41.95,15.28,187.9,nan,,,,-30.15,1.37,-38746000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OPCH,Healthcare,23.7,32.94,17.929322,35.6,36.8,12.72,11.3,,,,15.65,36.85,258447000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OR,Basic Materials,32.24,53.84,24.017706,32.92,48.06,20.01,nan,,,,14.39,0.32,245596000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ORCL,Technology,144.39,2476.27,24.766724,58.23,345.72,10.48,26.19,,,,40.2,59.67,31977000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ORLA,Basic Materials,9.44,28.82,13.666582,57.05,21.98,76.25,32.68,,,,16.29,17.62,803269000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ELPC,Utilities,11.59,53.22,16.554967,15.38,13.697,8.34,34.22,,,,11.62,33.61,3028446000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FOX,Communication Services,52.2,171.74,13.652563,23.43,68.175,5.27,23.38,,,,18.92,32.18,3324000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FOXA,Communication Services,58.68,193.06,15.347364,23.18,76.39,5.27,23.38,,,,18.92,32.18,3324000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FRPT,Consumer Defensive,71.47,33.65,19.14905,16.9,86.0,22.78,nan,,,,11.51,27.84,160561000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FRSH,Technology,11.52,24.53,17.636927,18.07,14.06,18.98,nan,,,,17.79,2.65,242370000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FSM,Basic Materials,9.6,28.1,9.130735,30.69,13.85,11.59,nan,,,,17.14,8.95,455366000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
G,Technology,35.27,50.44,10.81938,27.49,48.64,5.14,16.06,,,,21.67,30.2,812856000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GAP,Consumer Cyclical,20.57,44.53,8.178461,29.94,29.36,-0.54,nan,,,,21.47,44.42,1293000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GDDY,Technology,91.77,115.63,13.625182,41.14,155.9,6.56,35.44,,,,406.79,48.07,1599400000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GDS,Technology,32.67,44.43,17.051219,32.79,48.61,7.25,nan,,,,3.54,59.41,3365254000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GEHC,Healthcare,70.24,317.26,16.183843,21.76,89.77,3.99,2.84,,,,20.08,28.35,1987000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FND,Consumer Cyclical,62.69,65.82,29.29687,32.16,92.405,3.18,-11.22,,,,8.66,36.41,381836000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GPI,Consumer Cyclical,277.6,30.11,11.789647,43.16,488.39,11.64,-24.36,,,,11.66,56.72,694500000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GPK,Consumer Cyclical,11.9,34.7,18.202733,49.3,23.47,-2.99,-5.25,,,,13.31,47.88,841000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GRFS,Healthcare,7.93,33.07,10.51819,26.85,10.84,7.46,29.52,,,,7.63,48.53,1047000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HAL,Energy,31.82,264.42,16.659686,27.0,43.59,3.01,-6.55,,,,12.26,32.52,2926000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HBM,Basic Materials,25.9,114.82,15.156489,19.44,32.15,14.8,100.64,,,,17.6,17.11,707300000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HCA,Healthcare,409.64,610.36,13.712783,26.39,556.52,7.87,6.33,,,,-112.56,80.2,12636000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HD,Consumer Cyclical,353.14,3507.73,25.081486,17.25,426.75,1.52,-6.11,,,,110.48,62.18,16325000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HDB,Financial Services,23.85,1216.7,16.235534,37.71,38.29,16.9,12.47,,,,8.63,12.63,1118559900000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HE,Utilities,12.59,21.01,17.123148,27.56,17.38,-3.37,-19.61,,,,7.86,33.16,391073000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HGV,Consumer Cyclical,47.09,22.4,26.446706,15.0,55.4,9.59,-38.72,,,,6.28,63.71,300000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HLI,Financial Services,128.19,69.33,21.527902,39.47,211.777,13.1,18.75,,,,18.17,11.42,704131000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HLNE,Financial Services,100.81,37.84,15.351465,37.44,161.13,12.8,31.68,,,,27.23,15.47,424917000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EEFT,Technology,74.27,25.61,11.822549,24.61,98.52,8.11,10.24,,,,23.67,33.56,559800000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ENS,Industrials,189.87,68.26,24.658442,22.28,244.3,0.38,18.64,,,,15.41,29.72,547596000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EPAM,Technology,109.87,55.59,15.748212,50.63,222.53,4.19,-3.43,,,,10.27,2.93,654934000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EQT,Energy,51.23,304.31,11.879982,24.93,68.24,-11.72,4.81,,,,8.59,18.8,5125952000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EQX,Basic Materials,10.32,78.02,12.284369,45.57,18.96,24.04,nan,,,,3.82,15.46,818345000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ERIC,Technology,10.06,288.42,13.200956,26.94,13.77,-4.48,14.93,,,,25.95,14.42,32954000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ERIE,Financial Services,250.79,63.12,22.757887,34.12,380.67,13.32,23.28,,,,24.5,0.0,686657000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ERO,Basic Materials,30.43,29.94,10.867857,23.54,39.799,22.61,37.33,,,,28.19,32.87,395136000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ESAB,Industrials,92.47,52.54,27.516239,32.71,137.42,3.1,0.45,,,,10.47,28.22,260567000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ESTC,Technology,69.72,58.07,20.326537,27.43,96.07,17.62,nan,,,,28.81,18.76,326894000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EVR,Financial Services,318.78,119.5,17.959524,17.99,388.71,11.76,7.5,,,,29.14,21.56,1256464000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FBIN,Industrials,52.29,59.93,23.219443,19.36,64.84,-1.87,-24.22,,,,12.51,42.77,478600000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FCN,Industrials,153.17,41.27,18.455547,19.09,189.3,7.75,4.77,,,,15.62,17.95,152132000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FDS,Financial Services,278.03,98.51,18.305487,29.8,396.06,7.98,14.58,,,,27.31,36.21,726260000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
