代码,行业,最新价,流通市值_亿美元,PE_TTM,距52周高点跌幅_%,52周高点,营收5年CAGR_%,净利润5年CAGR_%,最新季度营收同比_%,最新季度净利润同比_%,营业利润占比_%,ROE_%,资产负债率_%,经营现金流_原始值,数据日期,待核验项,已在Watchlist
IGM,,160.95,106.23,8.866656,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
IHI,,55.19,35.13,13.820622,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
IJJ,,147.36,88.42,10.987509,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
IMCG,,97.38,41.05,9.558135,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
IMO,,130.51,196.22,21.871292,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
KALU,,156.38,25.0,11.598496,,,,,,,,nan,42.44,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
KB,,124.16,424.63,10.149595,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
KBH,,54.86,32.07,13.142572,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
KBR,,38.03,47.25,11.462943,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LMT,,563.85,1116.42,20.776759,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LNG,,282.33,579.67,20.759109,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LTC,,40.62,21.44,14.705675,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LTH,,43.51,83.1,23.798532,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LTM,,50.53,83.37,9.305709,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
LULU,,120.81,129.46,9.742806,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MC,,68.4,50.14,23.832753,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MO,,68.65,1146.38,14.464675,,,-0.89,6.42,,,,-198.37,73.42,9290000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MRX,,72.84,37.57,13.588891,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MS,,214.77,2533.87,17.354929,,,,,,,,nan,26.09,-17889000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MTB,,237.29,339.99,12.561673,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MTCH,,41.58,94.73,14.70375,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MTDR,,56.39,64.87,9.682066,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MTG,,30.99,59.19,9.686109,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MTH,,71.06,44.83,14.8142,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MUFG,,22.9,2558.39,21.273591,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MUR,,35.63,48.42,17.59932,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MUSA,,503.19,84.28,15.368729,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NBIX,,154.06,154.05,22.579497,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NBTB,,51.55,26.08,12.633745,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NCLH,,16.65,75.5,10.49693,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NDAQ,,99.31,492.58,28.961129,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NEE,,81.84,1704.41,18.392917,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NFG,,82.97,77.73,11.520937,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NGD,,9.08,69.18,28.828051,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NGG,,79.35,790.33,18.433173,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NHC,,222.7,28.53,25.02015,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
DEO,,92.99,515.16,29.842747,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
DG,,122.89,269.8,17.379877,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EGO,,45.48,117.34,16.249096,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EHC,,120.85,117.77,19.686053,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FFBC,,32.82,33.04,11.600715,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FFIN,,33.39,46.08,17.773477,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GEV,,911.93,2425.73,26.098817,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GFF,,98.98,41.81,25.379487,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GFI,,45.96,410.88,9.446349,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GGG,,79.29,126.86,24.928349,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GHC,,1161.13,33.07,9.397712,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GL,,172.79,131.52,11.459568,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GLPI,,42.56,118.84,12.476018,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GMAB,,33.23,200.71,26.268152,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GME,,17.87,73.09,13.309877,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GNTX,,22.67,47.61,11.974397,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GNW,,9.98,36.83,18.653055,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
RTO,,23.53,116.47,24.966709,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SIG,,82.7,28.99,11.590172,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SIGI,,92.46,51.5,11.460243,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SIMO,,245.81,79.34,28.795032,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SIRI,,28.54,87.9,11.461847,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SITE,,96.39,41.33,26.408219,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SKWD,,58.29,23.66,13.551008,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SKY,,90.22,48.1,26.42237,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SKYW,,98.87,37.55,9.818915,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SLYG,,114.13,50.16,15.852159,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SMCI,,37.08,201.73,11.374233,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SMFG,,25.92,1523.58,15.40107,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SNA,,391.86,197.95,19.990139,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SNEX,,68.64,74.82,16.352104,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SNN,,28.97,119.94,19.694273,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SNX,,253.97,187.65,18.200149,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SNY,,44.82,968.11,24.039596,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SO,,88.25,989.6,21.248072,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SOLV,,91.12,131.45,11.160985,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SON,,56.47,55.02,8.977742,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SOXX,,508.62,410.71,9.712856,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NWE,,70.32,42.9,25.378668,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NWG,,18.38,726.93,9.313346,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NWN,,49.5,20.45,16.396478,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PIPR,,75.61,51.02,17.52825,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PJT,,182.8,43.36,24.836957,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PLUS,,87.28,22.35,19.048642,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PM,,191.89,2979.07,27.613338,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PODD,,145.13,100.25,27.399422,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
POOL,,188.07,66.16,17.332273,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
POR,,49.6,58.03,21.920114,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
POST,,85.35,29.04,15.743427,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PPG,,114.22,254.6,16.288405,,,0.55,15.38,,,,19.85,35.73,1941000000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PPL,,34.2,246.96,20.225544,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PR,,22.7,180.44,14.356875,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PRDO,,33.57,20.5,12.244304,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PRI,,290.39,88.88,11.656859,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PRIM,,73.12,38.93,28.474263,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PRU,,119.79,413.28,10.860381,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PSA,,313.51,585.47,29.907622,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PSO,,16.73,99.38,25.178719,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PSX,,244.01,971.62,13.927511,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PTC,,157.15,170.02,15.229283,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PTY,,11.8,25.9,8.740741,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PUK,,27.65,342.03,9.648198,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PVH,,75.79,34.4,22.966667,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
QGEN,,43.11,88.7,21.9197,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
STT,,193.33,502.66,17.06144,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
STWD,,15.81,55.16,26.454672,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TBBK,,65.7,25.06,12.382596,,,,,,,,nan,,265009000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TDS,,33.65,29.95,11.590567,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TDW,,92.62,42.55,18.757448,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VAW,,238.52,31.09,24.739916,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VB,,300.75,811.67,15.696866,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VBK,,351.84,239.24,17.943648,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VBR,,246.81,376.8,20.752502,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VC,,102.02,26.9,19.045228,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VCR,,393.81,60.78,21.647701,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VCTR,,118.31,55.62,21.574255,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VDC,,230.35,79.02,15.723549,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VFC,,13.67,53.02,19.811594,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VIK,,88.5,183.19,29.401993,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VIRT,,66.39,55.02,11.005774,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VIST,,70.14,63.93,9.366574,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VIV,,11.39,39.98,14.272539,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VNT,,32.76,43.9,13.510136,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VO,,82.5,1079.79,17.223494,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VOYA,,102.55,92.53,17.250303,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VPL,,115.31,85.34,11.40936,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VRSK,,191.77,249.6,29.514111,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VST,,137.09,430.46,23.369389,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WCC,,336.42,160.66,23.26556,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WDC,,459.45,1572.12,18.922982,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WDS,,23.06,436.67,14.367342,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WES,,48.3,126.55,15.242411,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WEX,,197.32,58.55,19.639787,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WF,,73.33,164.99,8.136929,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WFC,,86.69,2618.04,12.598452,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WFRD,,93.79,65.85,18.494549,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WH,,76.02,54.97,27.782194,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
STC,,69.91,20.82,15.459467,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
STE,,233.78,227.17,28.578417,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
STLD,,234.665,314.45,21.294465,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TRMK,,46.27,25.19,11.776342,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TRNO,,66.59,71.12,18.015571,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TROW,,111.24,232.37,11.167686,,,4.08,10.24,,,,19.22,3.12,1753400000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TRP,,61.86,643.34,26.346477,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TRU,,85.67,162.84,22.604222,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TRV,,369.9,760.97,9.906277,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TS,,53.97,85.81,14.455148,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TSCO,,34.72,180.91,18.09057,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TTD,,13.57,56.72,15.963335,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TTE,,86.35,1809.26,10.760664,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TTEK,,36.54,93.08,21.953778,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TXT,,83.04,142.0,15.66676,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UAL,,110.6,355.04,10.346071,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UBER,,78.82,1545.66,17.191395,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UBS,,54.9,1672.25,19.079097,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UBSI,,47.6,63.25,12.99916,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UCB,,35.18,42.08,11.506031,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UDR,,37.12,119.25,23.50212,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UFPI,,86.01,46.46,19.74386,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UGI,,38.01,81.52,12.574655,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UGP,,6.45,40.63,10.506101,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UL,,65.07,1390.26,13.466501,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ULS,,74.43,57.42,29.987152,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ULTA,,517.5,220.39,19.414732,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UMBF,,144.585,105.46,12.054116,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UMC,,19.79,428.85,19.025352,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UNH,,392.95,3500.49,25.296774,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UNM,,93.05,139.62,21.963559,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UNP,,307.41,1817.53,24.889061,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UPS,,105.33,788.92,19.578067,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
URBN,,81.09,49.56,12.763922,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
URI,,1030.25,637.83,24.758668,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
USAC,,26.93,23.52,25.059811,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
