代码,行业,最新价,流通市值_亿美元,PE_TTM,距52周高点跌幅_%,52周高点,营收5年CAGR_%,净利润5年CAGR_%,最新季度营收同比_%,最新季度净利润同比_%,营业利润占比_%,ROE_%,资产负债率_%,经营现金流_原始值,数据日期,待核验项,已在Watchlist
LULU,,116.35,124.68,9.383127,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MC,,67.21,49.27,23.418118,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MO,,69.12,1154.23,14.563705,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MRX,,72.12,37.2,13.454569,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MS,,214.08,2525.73,17.299172,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MTB,,241.54,346.08,12.78666,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MTCH,,42.07,95.85,14.877027,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MTDR,,55.25,63.56,9.48633,,,,,,,,nan,,2425015000.0,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MTG,,31.29,59.76,9.779876,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MTH,,72.23,45.57,15.058115,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MUFG,,22.44,2507.0,20.846262,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MUR,,34.69,47.14,17.13501,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MUSA,,531.64,89.04,16.237666,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NBIX,,156.59,156.58,22.950302,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NBTB,,51.51,26.06,12.623942,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NCLH,,17.09,77.49,10.774327,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NDAQ,,99.47,493.37,29.007789,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NEE,,84.22,1753.97,18.927804,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NFG,,83.52,78.24,11.597308,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NGD,,9.08,69.18,28.828051,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NGG,,80.53,802.08,18.70729,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NHC,,225.09,28.83,25.288664,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
DG,,122.78,269.56,17.36432,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EGO,,46.96,121.16,16.77787,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EHC,,120.78,117.7,19.67465,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FFBC,,32.77,32.99,11.583042,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FFIN,,33.67,46.46,17.922521,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GEV,,953.09,2535.22,27.276789,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GFF,,100.82,42.59,25.851282,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GFI,,47.82,427.51,9.828642,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GGG,,79.6,127.36,25.025812,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GHC,,1163.24,33.13,9.41479,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GL,,175.55,133.63,11.642613,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GLPI,,42.57,118.87,12.478949,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GMAB,,33.75,203.85,26.679209,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GME,,17.97,73.5,13.384358,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GNTX,,23.87,50.13,12.608242,17.11,28.796267798293126,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GNW,,9.91,36.57,18.522222,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
RTO,,23.44,116.03,24.871214,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
RVT,,18.76,22.36,8.754872,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SIG,,83.76,29.36,11.738728,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SIGI,,92.38,51.45,11.450327,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SIRI,,28.51,87.81,11.449799,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SITE,,96.07,41.19,26.320548,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SKWD,,58.04,23.55,13.492889,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SKY,,91.18,48.61,26.703521,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SKYW,,100.93,38.33,10.023496,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SLYG,,115.7,50.85,16.070226,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SMCI,,37.39,203.41,11.469325,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SMFG,,25.42,1494.19,15.103981,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SNA,,397.48,200.79,20.276835,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SNEX,,69.24,75.47,16.495042,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SNN,,29.3,121.3,19.918612,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SNX,,255.17,188.54,18.286145,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SNY,,45.42,981.07,24.361411,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SO,,89.76,1006.53,21.611637,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SOBO,,37.85,78.7,17.205038,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SOLV,,91.53,132.04,11.211204,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SON,,57.55,56.07,9.149444,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
SOXX,,515.4,413.87,9.84233,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NWE,,71.48,43.61,25.797315,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NWG,,18.75,741.56,9.500829,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NWN,,50.39,20.82,16.691283,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PIPR,,74.44,50.23,17.257015,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PJT,,174.77,41.46,23.745924,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PLUS,,86.16,22.07,18.804204,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PM,,194.1,3013.38,27.931361,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PODD,,143.38,99.04,27.069036,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
POOL,,188.38,66.27,17.360842,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
POR,,50.19,58.72,22.180857,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
POST,,81.97,27.89,15.119962,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PPG,,114.42,255.04,16.316927,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PPL,,35.02,252.88,20.710484,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PR,,22.75,180.84,14.388498,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PRDO,,33.46,20.43,12.204183,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PRI,,301.09,92.16,12.086379,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PRU,,120.24,414.83,10.901179,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PSI,,136.51,24.49,8.137573,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PSO,,16.43,97.59,24.727218,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PSX,,242.23,964.54,13.825913,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PTC,,151.61,164.03,14.692406,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PTY,,11.76,25.81,8.711111,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PUK,,28.3,350.07,9.218241,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
PVH,,78.51,35.64,23.790909,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
QGEN,,43.36,89.21,22.046815,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
STT,,193.62,503.41,17.087032,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
STWD,,15.91,55.5,26.622001,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TBBK,,66.3,25.29,12.495679,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TDS,,33.28,29.62,11.463122,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TDW,,88.81,40.8,17.985845,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VAW,,240.53,31.35,24.948398,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VB,,303.96,820.34,15.864403,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VBK,,356.26,242.25,18.169066,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VBR,,249.08,380.27,20.94337,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VC,,103.69,27.34,19.356986,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VCR,,394.04,60.81,21.660344,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VCTR,,120.64,56.72,21.999139,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VDC,,232.75,79.84,15.887372,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VFC,,13.89,53.87,20.130435,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VIRT,,65.74,54.48,10.898021,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VIS,,345.51,81.81,8.091821,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VIST,,68.66,62.58,9.168934,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VIV,,11.61,40.75,14.548216,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VNT,,33.69,45.14,13.893666,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VO,,83.12,1087.9,17.352931,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VOYA,,101.54,91.61,17.080408,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VPL,,115.19,85.25,11.397487,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VRSK,,187.87,244.52,28.913886,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
VST,,140.03,439.69,23.870563,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WCC,,347.6,166.0,24.038728,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WDC,,468.88,1604.39,19.311367,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WDS,,22.9,433.64,14.267655,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WEC,,107.52,349.62,20.814197,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WES,,48.53,127.15,15.314994,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WEX,,198.58,58.92,19.765198,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WFC,,85.23,2573.95,12.386274,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WFRD,,88.0,61.79,17.352813,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
WH,,76.84,55.56,28.08187,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
STC,,69.9,20.82,15.457256,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
STE,,236.77,230.08,28.94393,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
STLD,,235.9,316.11,21.406534,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TRMK,,46.24,25.18,11.768706,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TRNO,,67.57,72.17,18.280705,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TROW,,112.55,235.11,11.2992,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TRP,,62.86,653.74,26.772382,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TRU,,84.5,160.61,22.295515,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TRV,,371.15,763.54,9.939753,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TS,,53.86,85.64,14.425686,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TSCO,,35.01,182.42,18.241672,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TTC,,100.35,95.18,29.012458,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TTD,,13.03,54.47,15.328095,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TTE,,87.13,1825.6,10.857865,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TTEK,,36.59,93.21,21.983819,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
TXT,,83.31,142.46,15.717699,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UAL,,114.83,368.62,10.741767,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UBER,,78.49,1539.19,17.119418,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UBS,,54.52,1660.68,18.947038,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UBSI,,47.45,63.05,12.958197,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UCB,,35.22,42.13,11.519113,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UDR,,37.93,121.86,24.014962,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UFPI,,86.34,46.64,19.819613,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UGI,,38.45,82.46,12.720218,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UGP,,6.45,40.63,10.506101,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UL,,64.96,1387.91,13.443736,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ULTA,,543.19,232.59,20.378528,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UMBF,,143.34,104.55,11.95032,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UMC,,19.03,412.38,18.294717,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UNH,,401.01,3572.29,25.81565,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UNM,,91.51,137.31,21.600056,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UNP,,310.62,1836.51,25.148955,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
UPS,,105.65,791.32,19.637546,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
URBN,,82.95,50.7,15.944028,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
URI,,1057.66,654.8,25.417377,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
USAC,,27.07,23.64,25.190089,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
USB,,62.8,969.35,12.53493,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MDLZ,,63.01,801.77,23.082074,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MDT,,92.02,1176.86,24.670241,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MDU,,20.29,42.22,21.391536,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MDY,,698.4,266.56,23.243361,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MDYG,,110.08,29.12,13.810599,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MDYV,,95.41,28.38,12.945111,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MSM,,122.5,51.06,29.589372,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MYRG,,312.83,47.63,29.679221,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NTR,,73.61,351.27,14.939653,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NTRS,,187.66,326.1,16.121993,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NU,,15.17,565.39,20.665632,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NUE,,252.8,565.39,20.175579,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NVO,,47.19,1504.38,11.788529,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NVR,,6368.12,160.24,16.442538,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NVS,,157.54,2916.07,23.816528,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
